8.08,0.70,0.36
7.97,0.70,0.35
7.85,0.70,0.34
7.74,0.70,0.34
7.63,0.70,0.33
7.51,0.70,0.32
7.40,0.70,0.31
7.28,0.70,0.30
7.16,0.70,0.30
7.05,0.70,0.29
6.94,0.70,0.28
6.83,0.70,0.27
6.72,0.70,0.26
6.61,0.70,0.26
6.50,0.70,0.25
6.38,0.70,0.24
6.27,0.70,0.23
6.15,0.70,0.23
6.04,0.70,0.22
5.93,0.70,0.21
5.81,0.70,0.20
5.70,0.70,0.19
5.58,0.70,0.19
5.47,0.70,0.18
5.35,0.70,0.17
5.24,0.70,0.16
5.13,0.70,0.15
5.01,0.70,0.15
4.90,0.70,0.14
4.78,0.70,0.13
4.66,0.70,0.12
4.55,0.70,0.11
4.44,0.70,0.11
4.32,0.70,0.10
4.21,0.70,0.09
4.10,0.70,0.08
3.99,0.70,0.07
3.87,0.70,0.07
3.76,0.70,0.06
3.64,0.70,0.05
3.53,0.70,0.04
3.41,0.70,0.03
3.29,0.70,0.03
3.18,0.70,0.02
3.07,0.70,0.01
9.59,0.70,0.47
11.80,0.70,0.62
11.89,0.70,0.63
12.00,0.70,0.63
3.00,0.70,0.01
5.77,0.75,0.23
5.88,0.75,0.24
5.99,0.75,0.24
6.10,0.75,0.25
6.21,0.75,0.26
6.32,0.75,0.27
6.43,0.75,0.28
6.54,0.75,0.29
6.66,0.75,0.30
6.77,0.75,0.30
6.88,0.75,0.31
6.99,0.75,0.32
7.11,0.75,0.33
7.22,0.75,0.34
7.33,0.75,0.35
7.45,0.75,0.35
7.56,0.75,0.36
7.67,0.75,0.37
7.78,0.75,0.38
7.90,0.75,0.39
8.02,0.75,0.39
8.12,0.75,0.40
8.23,0.75,0.41
8.34,0.75,0.42
8.45,0.75,0.43
8.56,0.75,0.44
8.68,0.75,0.45
8.79,0.75,0.45
8.90,0.75,0.46
9.01,0.75,0.47
9.12,0.75,0.48
9.24,0.75,0.49
9.35,0.75,0.50
9.46,0.75,0.50
9.57,0.75,0.51
9.68,0.75,0.52
9.80,0.75,0.53
9.91,0.75,0.54
10.02,0.75,0.55
10.13,0.75,0.55
10.24,0.75,0.56
10.35,0.75,0.57
10.46,0.75,0.58
10.57,0.75,0.59
10.69,0.75,0.60
10.80,0.75,0.61
10.91,0.75,0.61
11.02,0.75,0.62
11.13,0.75,0.63
11.25,0.75,0.64
11.36,0.75,0.65
11.47,0.75,0.66
11.58,0.75,0.66
11.70,0.75,0.67
11.82,0.75,0.68
11.92,0.75,0.69
5.65,0.75,0.22
5.55,0.75,0.21
5.44,0.75,0.20
5.33,0.75,0.19
5.22,0.75,0.19
5.11,0.75,0.18
4.99,0.75,0.17
4.88,0.75,0.16
4.77,0.75,0.15
4.66,0.75,0.15
4.54,0.75,0.14
4.43,0.75,0.13
4.32,0.75,0.12
4.21,0.75,0.11
4.10,0.75,0.10
3.99,0.75,0.09
3.88,0.75,0.09
3.76,0.75,0.08
3.65,0.75,0.07
3.56,0.75,0.06
3.41,0.75,0.05
3.32,0.75,0.04
3.22,0.75,0.04
3.12,0.75,0.03
3.02,0.75,0.02
12.01,0.75,0.69
10.88,0.80,0.66
11.00,0.80,0.67
11.11,0.80,0.68
11.21,0.80,0.69
11.33,0.80,0.70
10.77,0.80,0.66
10.65,0.80,0.65
10.54,0.80,0.64
10.44,0.80,0.63
10.33,0.80,0.62
10.23,0.80,0.61
10.12,0.80,0.60
10.01,0.80,0.59
9.90,0.80,0.58
9.79,0.80,0.58
9.68,0.80,0.57
9.56,0.80,0.56
9.46,0.80,0.55
9.35,0.80,0.54
9.24,0.80,0.53
9.13,0.80,0.52
9.02,0.80,0.51
8.91,0.80,0.51
8.80,0.80,0.50
8.69,0.80,0.49
8.58,0.80,0.48
8.47,0.80,0.47
8.37,0.80,0.46
8.25,0.80,0.45
8.14,0.80,0.44
8.03,0.80,0.44
7.92,0.80,0.43
7.81,0.80,0.42
7.70,0.80,0.41
7.59,0.80,0.40
7.48,0.80,0.39
7.37,0.80,0.38
7.25,0.80,0.38
7.14,0.80,0.37
7.03,0.80,0.36
6.92,0.80,0.35
6.81,0.80,0.34
6.70,0.80,0.33
6.59,0.80,0.32
6.49,0.80,0.31
6.38,0.80,0.30
6.26,0.80,0.30
6.14,0.80,0.29
6.04,0.80,0.28
5.94,0.80,0.27
5.84,0.80,0.26
5.73,0.80,0.25
5.62,0.80,0.25
5.51,0.80,0.24
5.39,0.80,0.23
5.28,0.80,0.22
5.17,0.80,0.21
5.06,0.80,0.20
4.95,0.80,0.19
4.84,0.80,0.18
4.73,0.80,0.18
4.62,0.80,0.17
4.51,0.80,0.16
4.40,0.80,0.15
4.29,0.80,0.14
4.18,0.80,0.13
4.08,0.80,0.12
3.97,0.80,0.11
3.86,0.80,0.10
3.75,0.80,0.10
3.64,0.80,0.09
3.53,0.80,0.08
3.42,0.80,0.07
3.30,0.80,0.06
3.19,0.80,0.05
3.09,0.80,0.04
3.00,0.80,0.04
11.54,0.80,0.72
11.70,0.80,0.73
11.87,0.80,0.74
12.01,0.80,0.75
8.90,0.85,0.55
9.01,0.85,0.55
9.12,0.85,0.56
9.23,0.85,0.57
9.34,0.85,0.58
9.44,0.85,0.59
9.55,0.85,0.60
9.66,0.85,0.61
9.76,0.85,0.62
9.87,0.85,0.63
9.98,0.85,0.64
10.09,0.85,0.65
10.19,0.85,0.66
10.30,0.85,0.66
10.41,0.85,0.67
10.51,0.85,0.68
10.62,0.85,0.69
10.73,0.85,0.70
10.84,0.85,0.71
10.95,0.85,0.72
11.05,0.85,0.73
11.16,0.85,0.74
11.27,0.85,0.75
11.38,0.85,0.76
11.49,0.85,0.76
11.60,0.85,0.77
11.71,0.85,0.78
11.83,0.85,0.79
11.93,0.85,0.80
8.79,0.85,0.54
8.69,0.85,0.53
8.58,0.85,0.52
8.48,0.85,0.51
8.38,0.85,0.50
8.26,0.85,0.49
8.15,0.85,0.48
8.03,0.85,0.47
7.93,0.85,0.47
7.82,0.85,0.46
7.72,0.85,0.45
7.61,0.85,0.44
7.50,0.85,0.43
7.39,0.85,0.42
7.28,0.85,0.41
7.17,0.85,0.40
7.06,0.85,0.39
6.96,0.85,0.38
6.85,0.85,0.38
6.74,0.85,0.37
6.63,0.85,0.36
6.52,0.85,0.35
6.41,0.85,0.34
6.31,0.85,0.33
6.20,0.85,0.32
6.10,0.85,0.31
5.99,0.85,0.30
5.88,0.85,0.29
5.77,0.85,0.29
5.66,0.85,0.28
5.55,0.85,0.27
5.44,0.85,0.26
5.34,0.85,0.25
5.23,0.85,0.24
5.12,0.85,0.23
5.01,0.85,0.22
4.91,0.85,0.21
4.80,0.85,0.20
4.69,0.85,0.19
4.58,0.85,0.19
4.48,0.85,0.18
4.37,0.85,0.17
4.27,0.85,0.16
4.15,0.85,0.15
4.00,0.85,0.14
3.86,0.85,0.12
3.71,0.85,0.11
3.52,0.85,0.10
3.31,0.85,0.08
3.15,0.85,0.07
3.02,0.85,0.06
11.99,0.85,0.81
8.22,0.90,0.53
8.32,0.90,0.54
8.43,0.90,0.55
8.53,0.90,0.56
8.64,0.90,0.57
8.74,0.90,0.57
8.85,0.90,0.58
8.96,0.90,0.59
9.06,0.90,0.60
9.17,0.90,0.61
9.27,0.90,0.62
9.38,0.90,0.63
9.48,0.90,0.64
9.59,0.90,0.65
9.70,0.90,0.66
9.81,0.90,0.67
9.91,0.90,0.68
8.10,0.90,0.52
8.00,0.90,0.51
7.89,0.90,0.50
7.78,0.90,0.49
7.68,0.90,0.48
7.57,0.90,0.47
7.47,0.90,0.46
7.36,0.90,0.45
7.25,0.90,0.44
7.14,0.90,0.44
7.04,0.90,0.43
6.93,0.90,0.42
6.83,0.90,0.41
6.72,0.90,0.40
6.62,0.90,0.39
6.51,0.90,0.38
6.40,0.90,0.37
6.30,0.90,0.36
6.19,0.90,0.35
6.09,0.90,0.34
5.98,0.90,0.33
5.88,0.90,0.32
5.77,0.90,0.31
5.66,0.90,0.30
5.55,0.90,0.30
5.45,0.90,0.29
5.34,0.90,0.28
5.24,0.90,0.27
5.13,0.90,0.26
5.02,0.90,0.25
4.92,0.90,0.24
4.81,0.90,0.23
4.70,0.90,0.22
4.60,0.90,0.21
4.49,0.90,0.20
4.39,0.90,0.19
4.28,0.90,0.18
4.17,0.90,0.17
4.07,0.90,0.16
3.96,0.90,0.15
3.86,0.90,0.14
3.75,0.90,0.13
3.64,0.90,0.12
3.54,0.90,0.12
3.43,0.90,0.11
3.32,0.90,0.10
3.21,0.90,0.09
3.11,0.90,0.08
9.97,0.90,0.68
10.09,0.90,0.69
10.17,0.90,0.70
10.26,0.90,0.71
10.33,0.90,0.72
10.41,0.90,0.72
10.49,0.90,0.73
10.61,0.90,0.74
10.68,0.90,0.75
10.76,0.90,0.76
10.85,0.90,0.76
10.95,0.90,0.77
11.03,0.90,0.78
11.13,0.90,0.79
11.24,0.90,0.80
11.34,0.90,0.81
11.46,0.90,0.82
11.56,0.90,0.83
11.66,0.90,0.83
11.74,0.90,0.84
11.84,0.90,0.85
11.93,0.90,0.86
12.00,0.90,0.86
3.02,0.90,0.07
7.78,0.95,0.53
7.88,0.95,0.54
7.98,0.95,0.55
8.09,0.95,0.56
8.19,0.95,0.56
8.30,0.95,0.57
8.41,0.95,0.58
8.51,0.95,0.59
8.61,0.95,0.60
8.71,0.95,0.61
8.82,0.95,0.62
8.92,0.95,0.63
9.03,0.95,0.64
9.13,0.95,0.65
9.24,0.95,0.66
9.34,0.95,0.67
9.44,0.95,0.68
9.54,0.95,0.69
9.65,0.95,0.70
9.75,0.95,0.71
9.85,0.95,0.72
9.96,0.95,0.73
10.06,0.95,0.74
10.16,0.95,0.75
10.27,0.95,0.76
10.37,0.95,0.77
10.47,0.95,0.78
10.58,0.95,0.79
10.69,0.95,0.80
10.79,0.95,0.81
10.89,0.95,0.82
10.99,0.95,0.83
11.10,0.95,0.84
11.20,0.95,0.85
11.31,0.95,0.86
11.41,0.95,0.86
11.52,0.95,0.87
11.61,0.95,0.88
11.72,0.95,0.89
11.83,0.95,0.90
11.92,0.95,0.91
7.67,0.95,0.52
7.56,0.95,0.51
7.46,0.95,0.50
7.36,0.95,0.49
7.25,0.95,0.48
7.15,0.95,0.47
7.04,0.95,0.46
6.94,0.95,0.45
6.84,0.95,0.44
6.73,0.95,0.43
6.63,0.95,0.42
6.53,0.95,0.41
6.42,0.95,0.40
6.31,0.95,0.39
6.21,0.95,0.38
6.10,0.95,0.37
6.00,0.95,0.36
5.90,0.95,0.35
5.80,0.95,0.34
5.69,0.95,0.33
5.59,0.95,0.32
5.49,0.95,0.31
5.38,0.95,0.30
5.27,0.95,0.29
5.17,0.95,0.29
5.07,0.95,0.28
4.96,0.95,0.27
4.86,0.95,0.26
4.76,0.95,0.25
4.67,0.95,0.24
4.50,0.95,0.23
4.34,0.95,0.21
4.18,0.95,0.19
3.95,0.95,0.17
3.80,0.95,0.16
3.66,0.95,0.15
3.53,0.95,0.13
3.41,0.95,0.12
3.26,0.95,0.11
3.14,0.95,0.10
3.05,0.95,0.09
3.02,0.95,0.09
12.00,0.95,0.92
10.83,1.00,0.87
10.92,1.00,0.88
11.02,1.00,0.89
11.12,1.00,0.90
11.23,1.00,0.91
11.33,1.00,0.92
11.42,1.00,0.93
11.51,1.00,0.94
11.61,1.00,0.95
11.71,1.00,0.96
11.81,1.00,0.97
11.91,1.00,0.98
10.73,1.00,0.86
10.62,1.00,0.85
10.52,1.00,0.84
10.42,1.00,0.83
10.32,1.00,0.82
10.21,1.00,0.81
10.11,1.00,0.80
10.01,1.00,0.79
9.92,1.00,0.78
9.81,1.00,0.77
9.71,1.00,0.76
9.61,1.00,0.75
9.51,1.00,0.74
9.41,1.00,0.73
9.31,1.00,0.72
9.21,1.00,0.71
9.11,1.00,0.70
9.01,1.00,0.69
8.91,1.00,0.68
8.80,1.00,0.67
8.70,1.00,0.66
8.60,1.00,0.65
8.50,1.00,0.64
8.40,1.00,0.63
8.30,1.00,0.62
8.20,1.00,0.61
8.10,1.00,0.60
8.00,1.00,0.59
7.89,1.00,0.58
7.79,1.00,0.57
7.68,1.00,0.56
7.59,1.00,0.55
7.49,1.00,0.54
7.38,1.00,0.53
7.28,1.00,0.52
7.17,1.00,0.51
7.07,1.00,0.50
6.97,1.00,0.49
6.87,1.00,0.48
6.77,1.00,0.47
6.67,1.00,0.46
6.56,1.00,0.45
6.46,1.00,0.44
6.36,1.00,0.43
6.26,1.00,0.42
6.16,1.00,0.41
6.06,1.00,0.40
5.96,1.00,0.39
5.86,1.00,0.38
5.75,1.00,0.37
5.65,1.00,0.36
5.55,1.00,0.35
5.45,1.00,0.34
5.35,1.00,0.33
5.25,1.00,0.32
5.15,1.00,0.31
5.05,1.00,0.30
4.94,1.00,0.29
4.84,1.00,0.28
4.74,1.00,0.27
4.64,1.00,0.26
4.54,1.00,0.25
4.44,1.00,0.24
4.34,1.00,0.23
4.24,1.00,0.22
4.13,1.00,0.21
4.03,1.00,0.20
3.93,1.00,0.19
3.84,1.00,0.18
3.74,1.00,0.17
3.64,1.00,0.16
3.54,1.00,0.15
3.43,1.00,0.14
3.32,1.00,0.13
3.22,1.00,0.12
3.15,1.00,0.11
3.07,1.00,0.10
3.02,1.00,0.10
11.98,1.00,0.98
7.28,1.05,0.56
7.38,1.05,0.57
7.48,1.05,0.58
7.58,1.05,0.59
7.68,1.05,0.60
7.78,1.05,0.61
7.88,1.05,0.62
7.97,1.05,0.63
8.07,1.05,0.64
8.18,1.05,0.65
8.28,1.05,0.66
8.38,1.05,0.67
8.47,1.05,0.68
8.57,1.05,0.69
8.67,1.05,0.70
8.77,1.05,0.71
8.87,1.05,0.72
8.96,1.05,0.73
9.06,1.05,0.74
9.16,1.05,0.75
9.26,1.05,0.76
9.36,1.05,0.77
9.46,1.05,0.78
9.56,1.05,0.79
9.66,1.05,0.80
9.76,1.05,0.81
9.86,1.05,0.82
9.95,1.05,0.84
10.05,1.05,0.85
10.15,1.05,0.86
10.25,1.05,0.87
10.34,1.05,0.88
10.44,1.05,0.89
10.54,1.05,0.90
10.64,1.05,0.91
10.74,1.05,0.92
10.84,1.05,0.93
10.93,1.05,0.94
11.03,1.05,0.95
11.13,1.05,0.96
11.23,1.05,0.97
11.33,1.05,0.98
11.43,1.05,0.99
7.18,1.05,0.55
7.08,1.05,0.54
6.98,1.05,0.53
6.88,1.05,0.52
6.78,1.05,0.51
6.68,1.05,0.50
6.58,1.05,0.49
6.48,1.05,0.48
6.38,1.05,0.47
6.28,1.05,0.46
6.19,1.05,0.44
6.09,1.05,0.43
5.99,1.05,0.42
5.90,1.05,0.41
5.80,1.05,0.40
5.70,1.05,0.39
5.60,1.05,0.39
5.50,1.05,0.37
5.40,1.05,0.36
5.31,1.05,0.35
5.21,1.05,0.34
5.11,1.05,0.33
5.01,1.05,0.32
4.91,1.05,0.31
4.81,1.05,0.30
4.71,1.05,0.29
4.61,1.05,0.28
4.51,1.05,0.27
4.41,1.05,0.26
4.31,1.05,0.25
4.22,1.05,0.24
4.12,1.05,0.23
4.02,1.05,0.22
3.92,1.05,0.21
3.82,1.05,0.20
3.72,1.05,0.19
3.62,1.05,0.18
3.53,1.05,0.17
3.42,1.05,0.16
3.32,1.05,0.15
3.23,1.05,0.14
3.12,1.05,0.13
3.01,1.05,0.12
9.20,1.10,0.80
9.29,1.10,0.81
9.39,1.10,0.82
9.49,1.10,0.83
9.57,1.10,0.84
9.66,1.10,0.85
9.76,1.10,0.86
9.86,1.10,0.87
9.95,1.10,0.88
10.05,1.10,0.89
10.14,1.10,0.90
10.24,1.10,0.92
9.10,1.10,0.79
9.00,1.10,0.78
8.90,1.10,0.77
8.80,1.10,0.76
8.71,1.10,0.75
8.61,1.10,0.74
8.51,1.10,0.73
8.42,1.10,0.72
8.33,1.10,0.71
8.23,1.10,0.69
8.13,1.10,0.68
8.03,1.10,0.67
7.93,1.10,0.66
7.83,1.10,0.65
7.73,1.10,0.64
7.63,1.10,0.63
7.54,1.10,0.62
7.46,1.10,0.61
7.37,1.10,0.60
7.27,1.10,0.59
7.16,1.10,0.58
7.06,1.10,0.57
6.98,1.10,0.56
6.89,1.10,0.55
6.79,1.10,0.54
6.70,1.10,0.53
6.60,1.10,0.52
6.50,1.10,0.51
6.40,1.10,0.50
6.30,1.10,0.49
6.21,1.10,0.48
6.11,1.10,0.47
6.01,1.10,0.46
5.92,1.10,0.45
5.82,1.10,0.44
5.72,1.10,0.43
5.62,1.10,0.42
5.52,1.10,0.41
5.42,1.10,0.40
5.33,1.10,0.38
5.23,1.10,0.37
5.14,1.10,0.36
5.05,1.10,0.35
4.95,1.10,0.34
4.86,1.10,0.33
4.76,1.10,0.32
4.65,1.10,0.31
10.32,1.10,0.92
10.42,1.10,0.94
10.50,1.10,0.95
10.64,1.10,0.96
10.75,1.10,0.97
10.82,1.10,0.98
10.89,1.10,0.99
4.59,1.10,0.30
4.51,1.10,0.29
4.39,1.10,0.28
4.25,1.10,0.27
4.15,1.10,0.26
4.03,1.10,0.24
3.90,1.10,0.23
3.81,1.10,0.22
3.71,1.10,0.21
3.61,1.10,0.20
3.49,1.10,0.18
3.36,1.10,0.17
3.24,1.10,0.16
3.12,1.10,0.15
3.02,1.10,0.14
6.99,1.15,0.60
7.07,1.15,0.61
7.17,1.15,0.62
7.27,1.15,0.63
7.37,1.15,0.64
7.46,1.15,0.65
7.56,1.15,0.66
7.66,1.15,0.67
7.76,1.15,0.68
7.85,1.15,0.70
7.94,1.15,0.71
8.04,1.15,0.72
8.14,1.15,0.73
8.23,1.15,0.74
8.33,1.15,0.75
8.43,1.15,0.76
8.52,1.15,0.77
8.62,1.15,0.78
8.71,1.15,0.79
8.81,1.15,0.80
8.91,1.15,0.81
9.00,1.15,0.82
9.09,1.15,0.83
9.18,1.15,0.84
9.28,1.15,0.85
9.37,1.15,0.87
9.43,1.15,0.88
6.89,1.15,0.59
6.80,1.15,0.58
6.70,1.15,0.57
6.61,1.15,0.56
6.51,1.15,0.55
6.41,1.15,0.53
6.32,1.15,0.52
6.23,1.15,0.51
6.13,1.15,0.50
6.04,1.15,0.49
5.94,1.15,0.48
5.84,1.15,0.47
5.74,1.15,0.46
5.65,1.15,0.45
5.55,1.15,0.44
5.46,1.15,0.43
5.37,1.15,0.42
5.27,1.15,0.41
5.18,1.15,0.40
5.08,1.15,0.38
4.99,1.15,0.37
4.89,1.15,0.36
4.80,1.15,0.35
4.70,1.15,0.34
4.61,1.15,0.33
4.51,1.15,0.32
4.42,1.15,0.31
4.32,1.15,0.30
4.23,1.15,0.29
4.13,1.15,0.28
4.04,1.15,0.27
3.94,1.15,0.26
3.85,1.15,0.24
3.76,1.15,0.23
3.66,1.15,0.22
3.57,1.15,0.21
3.47,1.15,0.20
3.37,1.15,0.19
3.28,1.15,0.18
3.17,1.15,0.17
3.08,1.15,0.16
3.02,1.15,0.15
9.54,1.15,0.88
9.66,1.15,0.90
9.83,1.15,0.92
9.98,1.15,0.94
10.11,1.15,0.95
10.20,1.15,0.96
10.30,1.15,0.97
10.35,1.15,0.98
10.44,1.15,0.99
7.25,1.20,0.67
7.35,1.20,0.68
7.43,1.20,0.69
7.52,1.20,0.70
7.62,1.20,0.71
7.71,1.20,0.72
7.81,1.20,0.73
7.90,1.20,0.74
7.99,1.20,0.76
8.08,1.20,0.77
8.17,1.20,0.78
8.27,1.20,0.79
8.36,1.20,0.80
8.45,1.20,0.81
8.54,1.20,0.82
8.64,1.20,0.83
8.73,1.20,0.84
8.83,1.20,0.85
8.92,1.20,0.86
9.01,1.20,0.88
9.10,1.20,0.89
9.19,1.20,0.90
9.28,1.20,0.91
7.15,1.20,0.66
7.06,1.20,0.65
6.97,1.20,0.64
6.88,1.20,0.62
6.79,1.20,0.61
6.69,1.20,0.60
6.60,1.20,0.59
6.50,1.20,0.58
6.41,1.20,0.57
6.31,1.20,0.56
6.22,1.20,0.55
6.13,1.20,0.54
6.04,1.20,0.52
5.95,1.20,0.51
5.85,1.20,0.50
5.75,1.20,0.49
5.66,1.20,0.48
5.57,1.20,0.47
5.48,1.20,0.46
5.39,1.20,0.45
5.29,1.20,0.44
5.20,1.20,0.43
5.11,1.20,0.42
5.02,1.20,0.40
4.93,1.20,0.39
4.83,1.20,0.38
4.74,1.20,0.37
4.64,1.20,0.36
4.55,1.20,0.35
4.46,1.20,0.34
4.37,1.20,0.33
4.27,1.20,0.32
4.18,1.20,0.31
4.08,1.20,0.30
3.99,1.20,0.28
3.90,1.20,0.27
3.81,1.20,0.26
3.72,1.20,0.25
3.63,1.20,0.24
3.54,1.20,0.23
3.44,1.20,0.22
3.34,1.20,0.21
3.28,1.20,0.20
3.21,1.20,0.19
3.11,1.20,0.18
3.02,1.20,0.17
9.37,1.20,0.92
9.49,1.20,0.93
9.59,1.20,0.94
9.71,1.20,0.96
9.85,1.20,0.97
9.93,1.20,0.98
9.98,1.20,0.99
7.33,1.25,0.72
7.42,1.25,0.73
7.51,1.25,0.74
7.60,1.25,0.76
7.69,1.25,0.77
7.79,1.25,0.78
7.87,1.25,0.79
7.96,1.25,0.80
8.05,1.25,0.81
8.14,1.25,0.82
8.24,1.25,0.83
8.33,1.25,0.85
8.42,1.25,0.86
8.51,1.25,0.87
8.60,1.25,0.88
8.69,1.25,0.89
8.79,1.25,0.90
8.87,1.25,0.91
8.94,1.25,0.93
7.24,1.25,0.71
7.16,1.25,0.70
7.08,1.25,0.69
6.99,1.25,0.68
6.90,1.25,0.67
6.81,1.25,0.66
6.72,1.25,0.65
6.63,1.25,0.63
6.54,1.25,0.62
6.45,1.25,0.61
6.37,1.25,0.60
6.27,1.25,0.59
6.18,1.25,0.58
6.09,1.25,0.57
6.00,1.25,0.56
5.91,1.25,0.54
5.82,1.25,0.53
5.73,1.25,0.52
5.63,1.25,0.51
5.54,1.25,0.50
5.46,1.25,0.49
5.37,1.25,0.48
5.28,1.25,0.47
5.19,1.25,0.45
5.10,1.25,0.44
5.01,1.25,0.43
4.92,1.25,0.42
4.82,1.25,0.41
4.73,1.25,0.40
4.64,1.25,0.39
4.55,1.25,0.38
4.46,1.25,0.36
4.38,1.25,0.35
4.29,1.25,0.34
4.20,1.25,0.33
4.11,1.25,0.32
4.01,1.25,0.31
3.92,1.25,0.30
3.83,1.25,0.28
3.75,1.25,0.27
3.65,1.25,0.26
3.56,1.25,0.25
3.46,1.25,0.24
3.36,1.25,0.23
3.26,1.25,0.21
3.19,1.25,0.20
3.09,1.25,0.19
3.02,1.25,0.19
9.00,1.25,0.93
9.12,1.25,0.94
9.24,1.25,0.96
9.36,1.25,0.98
9.46,1.25,0.99
7.80,1.30,0.82
7.89,1.30,0.83
7.98,1.30,0.84
8.06,1.30,0.85
8.16,1.30,0.86
8.25,1.30,0.87
8.34,1.30,0.89
8.43,1.30,0.90
8.51,1.30,0.91
8.60,1.30,0.92
7.71,1.30,0.81
7.62,1.30,0.79
7.54,1.30,0.78
7.45,1.30,0.77
7.36,1.30,0.76
7.27,1.30,0.75
7.18,1.30,0.74
7.09,1.30,0.73
7.01,1.30,0.71
6.92,1.30,0.70
6.83,1.30,0.69
6.74,1.30,0.68
6.65,1.30,0.67
6.56,1.30,0.66
6.47,1.30,0.65
6.38,1.30,0.64
6.30,1.30,0.62
6.21,1.30,0.61
6.13,1.30,0.60
6.04,1.30,0.59
5.94,1.30,0.58
5.85,1.30,0.57
5.76,1.30,0.55
5.67,1.30,0.54
5.58,1.30,0.53
5.50,1.30,0.52
5.41,1.30,0.51
5.32,1.30,0.50
5.23,1.30,0.49
5.14,1.30,0.47
5.04,1.30,0.46
4.96,1.30,0.45
4.88,1.30,0.44
